pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees,weekday,run
XRP/USDT,8.95696,8.95696,6.8,2026-04-06 23:05:00+00:00,2026-04-07 01:35:00+00:00,1.3172,1.3198,0.001,0.001,150,-2.8061825814634802e-05,-0.0002516,roi,0.8668,-0.342,0.8668,-0.342,1.3122,1.326,False,,1.0,False,1775516700000,1775525700000,"[{'amount': 6.8, 'safe_price': 1.3172, 'ft_order_side': 'buy', 'order_filled_timestamp': 1775516700000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.965916959999998}, {'amount': 6.8, 'safe_price': 1.3198, 'ft_order_side': 'sell', 'order_filled_timestamp': 1775525700000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 8.983614639999999}]",0.0,1,risk_test
ADA/USDT,8.97432,8.97432,36.6,2026-04-06 23:30:00+00:00,2026-04-07 02:35:00+00:00,0.2452,0.2457,0.001,0.001,185,3.707548568886252e-05,0.00033306,roi,0.1614,-0.342,0.1614,-0.342,0.2435,0.2465,False,,1.0,False,1775518200000,1775529300000,"[{'amount': 36.6, 'safe_price': 0.2452, 'ft_order_side': 'buy', 'order_filled_timestamp': 1775518200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.983294319999999}, {'amount': 36.6, 'safe_price': 0.2457, 'ft_order_side': 'sell', 'order_filled_timestamp': 1775529300000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 9.00161262}]",0.0,1,risk_test
AVAX/USDT,8.98,8.98,1.0,2026-04-06 23:05:00+00:00,2026-04-07 19:50:00+00:00,8.98,8.77,0.001,0.001,1245,-0.025336578788694605,-0.22775,exit_signal,5.91,-0.342,5.91,-0.342,8.46,8.98,False,,1.0,False,1775516700000,1775591400000,"[{'amount': 1.0, 'safe_price': 8.98, 'ft_order_side': 'buy', 'order_filled_timestamp': 1775516700000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.98898}, {'amount': 1.0, 'safe_price': 8.77, 'ft_order_side': 'sell', 'order_filled_timestamp': 1775591400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 8.778769999999998}]",0.0,1,risk_test
BTC/USDT,8.568648,8.568648,0.00012,2026-04-12 01:50:00+00:00,2026-04-12 04:20:00+00:00,71405.4,71548.35,0.001,0.001,150,-5.2464571954694546e-08,-4.5e-07,roi,46984.76,-0.342,46984.76,-0.342,71310.0,71982.46,False,,1.0,False,1775958600000,1775967600000,"[{'amount': 0.00012, 'safe_price': 71405.4, 'ft_order_side': 'buy', 'order_filled_timestamp': 1775958600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.577216647999999}, {'amount': 0.00012, 'safe_price': 71548.35, 'ft_order_side': 'sell', 'order_filled_timestamp': 1775967600000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 8.594387802}]",0.0,6,risk_test
ETH/USDT,8.85068,8.85068,0.004,2026-04-12 01:50:00+00:00,2026-04-12 05:25:00+00:00,2212.67,2217.1,0.001,0.001,215,1.0384297241352292e-07,9.2e-07,roi,1455.94,-0.342,1455.94,-0.342,2207.06,2234.35,False,,1.0,False,1775958600000,1775971500000,"[{'amount': 0.004, 'safe_price': 2212.67, 'ft_order_side': 'buy', 'order_filled_timestamp': 1775958600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.859530679999999}, {'amount': 0.004, 'safe_price': 2217.1, 'ft_order_side': 'sell', 'order_filled_timestamp': 1775971500000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 8.877268399999998}]",0.0,6,risk_test
LINK/USDT,8.9556,8.9556,1.02,2026-04-12 01:50:00+00:00,2026-04-12 05:25:00+00:00,8.78,8.8,0.001,0.001,215,0.0002753510726175874,0.0024684,roi,5.78,-0.342,5.78,-0.342,8.75,8.85,False,,1.0,False,1775958600000,1775971500000,"[{'amount': 1.02, 'safe_price': 8.78, 'ft_order_side': 'buy', 'order_filled_timestamp': 1775958600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.964555599999997}, {'amount': 1.02, 'safe_price': 8.8, 'ft_order_side': 'sell', 'order_filled_timestamp': 1775971500000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 8.984976}]",0.0,6,risk_test
BNB/USDT,8.93325,8.93325,0.015,2026-04-12 01:45:00+00:00,2026-04-12 20:40:00+00:00,595.55,596.74,0.001,0.001,1135,-3.841343779216334e-06,-3.435e-05,roi,391.88,-0.342,391.88,-0.342,589.1,597.86,False,,1.0,False,1775958300000,1776026400000,"[{'amount': 0.015, 'safe_price': 595.55, 'ft_order_side': 'buy', 'order_filled_timestamp': 1775958300000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.942183249999998}, {'amount': 0.015, 'safe_price': 596.74, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776026400000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 8.9600511}]",0.0,6,risk_test
TRX/USDT,8.94604,8.94604,27.8,2026-04-24 16:05:00+00:00,2026-04-24 18:35:00+00:00,0.3218,0.3241,0.001,0.001,150,0.0051350141468227235,0.04598398,roi,0.2118,-0.342,0.2118,-0.342,0.3208,0.3249,False,,1.0,False,1777046700000,1777055700000,"[{'amount': 27.8, 'safe_price': 0.3218, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777046700000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.95498604}, {'amount': 27.8, 'safe_price': 0.3241, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777055700000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 9.018989979999999}]",0.0,4,risk_test
ETH/USDT,8.820864,8.820864,0.0038,2026-04-27 05:50:00+00:00,2026-04-27 14:35:00+00:00,2321.28,2325.93,0.001,0.001,525,1.200495845918335e-06,1.06e-05,roi,1527.41,-0.342,1527.41,-0.342,2303.5,2329.13,False,,1.0,False,1777269000000,1777300500000,"[{'amount': 0.0038, 'safe_price': 2321.28, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777269000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.829684863999999}, {'amount': 0.0038, 'safe_price': 2325.93, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777300500000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 8.847372533999998}]",0.0,0,risk_test
BTC/USDT,8.6634449,8.6634449,0.00011,2026-05-15 14:00:00+00:00,2026-05-15 16:30:00+00:00,78758.59,79281.22,0.001,0.001,150,0.004624587055993759,0.04010492,roi,51823.16,-0.342,51823.16,-0.342,78659.0,79382.3,False,,1.0,False,1778853600000,1778862600000,"[{'amount': 0.00011, 'safe_price': 78758.59, 'ft_order_side': 'buy', 'order_filled_timestamp': 1778853600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.6721083449}, {'amount': 0.00011, 'safe_price': 79281.22, 'ft_order_side': 'sell', 'order_filled_timestamp': 1778862600000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 8.7296551342}]",0.0,4,risk_test
ADA/USDT,8.9526,8.9526,34.7,2026-05-15 14:00:00+00:00,2026-05-15 16:30:00+00:00,0.258,0.2605,0.001,0.001,150,0.007672559998141394,0.06875805,roi,0.1698,-0.342,0.1698,-0.342,0.2568,0.2614,False,,1.0,False,1778853600000,1778862600000,"[{'amount': 34.7, 'safe_price': 0.258, 'ft_order_side': 'buy', 'order_filled_timestamp': 1778853600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.9615526}, {'amount': 34.7, 'safe_price': 0.2605, 'ft_order_side': 'sell', 'order_filled_timestamp': 1778862600000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 9.048389349999999}]",0.0,4,risk_test
ETH/USDT,8.908368,8.908368,0.0042,2026-05-17 23:45:00+00:00,2026-05-18 04:55:00+00:00,2121.04,2125.29,0.001,0.001,310,1.72810613510863e-06,1.541e-05,roi,1395.65,-0.342,1395.65,-0.342,2104.99,2132.0,False,,1.0,False,1779061500000,1779080100000,"[{'amount': 0.0042, 'safe_price': 2121.04, 'ft_order_side': 'buy', 'order_filled_timestamp': 1779061500000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.917276367999998}, {'amount': 0.0042, 'safe_price': 2125.29, 'ft_order_side': 'sell', 'order_filled_timestamp': 1779080100000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 8.935144217999998}]",0.0,0,risk_test
TRX/USDT,8.96151,8.96151,24.9,2026-05-22 14:00:00+00:00,2026-05-22 16:30:00+00:00,0.3599,0.3626,0.001,0.001,150,0.005489092735550085,0.04923975,roi,0.2369,-0.342,0.2369,-0.342,0.3595,0.3632,False,,1.0,False,1779458400000,1779467400000,"[{'amount': 24.9, 'safe_price': 0.3599, 'ft_order_side': 'buy', 'order_filled_timestamp': 1779458400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.970471509999998}, {'amount': 24.9, 'safe_price': 0.3626, 'ft_order_side': 'sell', 'order_filled_timestamp': 1779467400000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 9.037768739999999}]",0.0,4,risk_test
BTC/USDT,8.9421288,8.9421288,0.00012,2026-05-23 07:55:00+00:00,2026-05-23 10:25:00+00:00,74517.74,74718.65,0.001,0.001,150,0.0006927472756414966,0.00620083,roi,49032.68,-0.342,49032.68,-0.342,74303.56,74754.12,False,,1.0,False,1779522900000,1779531900000,"[{'amount': 0.00012, 'safe_price': 74517.74, 'ft_order_side': 'buy', 'order_filled_timestamp': 1779522900000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.9510709288}, {'amount': 0.00012, 'safe_price': 74718.65, 'ft_order_side': 'sell', 'order_filled_timestamp': 1779531900000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 8.975204237999998}]",0.0,5,risk_test
ETH/USDT,8.896096,8.896096,0.0044,2026-05-23 07:55:00+00:00,2026-05-23 10:25:00+00:00,2021.84,2028.5,0.001,0.001,150,0.0012894452770101593,0.0114825,roi,1330.38,-0.342,1330.38,-0.342,2021.07,2032.1,False,,1.0,False,1779522900000,1779531900000,"[{'amount': 0.0044, 'safe_price': 2021.84, 'ft_order_side': 'buy', 'order_filled_timestamp': 1779522900000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.904992095999999}, {'amount': 0.0044, 'safe_price': 2028.5, 'ft_order_side': 'sell', 'order_filled_timestamp': 1779531900000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 8.934325399999999}]",0.0,5,risk_test
BNB/USDT,8.92094,8.92094,0.014,2026-05-23 07:55:00+00:00,2026-05-23 10:25:00+00:00,637.21,639.38,0.001,0.001,150,0.001400664588624602,0.01250774,roi,419.29,-0.342,419.29,-0.342,635.64,640.76,False,,1.0,False,1779522900000,1779531900000,"[{'amount': 0.014, 'safe_price': 637.21, 'ft_order_side': 'buy', 'order_filled_timestamp': 1779522900000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.92986094}, {'amount': 0.014, 'safe_price': 639.38, 'ft_order_side': 'sell', 'order_filled_timestamp': 1779531900000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 8.96027132}]",0.0,5,risk_test
LINK/USDT,8.92094,8.92094,0.98,2026-05-23 07:55:00+00:00,2026-05-23 10:25:00+00:00,9.103,9.199,0.001,0.001,150,0.00852690097993844,0.07614404,roi,5.99,-0.342,5.99,-0.342,9.097,9.207,False,,1.0,False,1779522900000,1779531900000,"[{'amount': 0.98, 'safe_price': 9.103, 'ft_order_side': 'buy', 'order_filled_timestamp': 1779522900000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.92986094}, {'amount': 0.98, 'safe_price': 9.199, 'ft_order_side': 'sell', 'order_filled_timestamp': 1779531900000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 9.02403502}]",0.0,5,risk_test
AVAX/USDT,8.905,8.905,1.0,2026-05-23 07:55:00+00:00,2026-05-23 11:05:00+00:00,8.905,8.923,0.001,0.001,190,1.929569588188342e-05,0.000172,roi,5.86,-0.342,5.86,-0.342,8.834,8.93,False,,1.0,False,1779522900000,1779534300000,"[{'amount': 1.0, 'safe_price': 8.905, 'ft_order_side': 'buy', 'order_filled_timestamp': 1779522900000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.913904999999998}, {'amount': 1.0, 'safe_price': 8.923, 'ft_order_side': 'sell', 'order_filled_timestamp': 1779534300000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 8.931923}]",0.0,5,risk_test
SOL/USDT,8.98923,8.98923,0.109,2026-05-23 07:50:00+00:00,2026-05-23 13:00:00+00:00,82.47,82.64,0.001,0.001,310,5.923505377852413e-05,0.00053301,roi,54.27,-0.342,54.27,-0.342,81.5,82.91,False,,1.0,False,1779522600000,1779541200000,"[{'amount': 0.109, 'safe_price': 82.47, 'ft_order_side': 'buy', 'order_filled_timestamp': 1779522600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.998219229999998}, {'amount': 0.109, 'safe_price': 82.64, 'ft_order_side': 'sell', 'order_filled_timestamp': 1779541200000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 9.016767759999999}]",0.0,5,risk_test
TRX/USDT,9.0,9.0,25.0,2026-05-28 06:40:00+00:00,2026-05-28 17:25:00+00:00,0.36,0.3528,0.001,0.001,645,-0.021958041958041956,-0.19782,exit_signal,0.2369,-0.342,0.2369,-0.342,0.348,0.3614,False,,1.0,False,1779950400000,1779989100000,"[{'amount': 25.0, 'safe_price': 0.36, 'ft_order_side': 'buy', 'order_filled_timestamp': 1779950400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.008999999999999}, {'amount': 25.0, 'safe_price': 0.3528, 'ft_order_side': 'sell', 'order_filled_timestamp': 1779989100000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 8.828819999999999}]",0.0,3,risk_test
TRX/USDT,8.9518,8.9518,26.0,2026-05-29 08:25:00+00:00,2026-05-29 13:25:00+00:00,0.3443,0.345,0.001,0.001,300,3.1046502147286345e-05,0.0002782,roi,0.2266,-0.342,0.2266,-0.342,0.3399,0.3453,False,,1.0,False,1780043100000,1780061100000,"[{'amount': 26.0, 'safe_price': 0.3443, 'ft_order_side': 'buy', 'order_filled_timestamp': 1780043100000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.960751799999999}, {'amount': 26.0, 'safe_price': 0.345, 'ft_order_side': 'sell', 'order_filled_timestamp': 1780061100000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 8.978969999999999}]",0.0,4,risk_test
TRX/USDT,8.95412,8.95412,28.3,2026-06-11 16:55:00+00:00,2026-06-11 23:45:00+00:00,0.3164,0.3165,0.001,0.001,410,-0.0016825778519836674,-0.01508107,exit_signal,0.2082,-0.342,0.2082,-0.342,0.3123,0.3169,False,,1.0,False,1781196900000,1781221500000,"[{'amount': 28.3, 'safe_price': 0.3164, 'ft_order_side': 'buy', 'order_filled_timestamp': 1781196900000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.96307412}, {'amount': 28.3, 'safe_price': 0.3165, 'ft_order_side': 'sell', 'order_filled_timestamp': 1781221500000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 8.965906949999999}]",0.0,3,risk_test
ETH/USDT,8.925552,8.925552,0.0054,2026-06-23 08:20:00+00:00,2026-06-23 11:15:00+00:00,1652.88,1656.19,0.001,0.001,175,5.618683320633856e-07,5.02e-06,roi,1087.6,-0.342,1087.6,-0.342,1635.65,1658.91,False,,1.0,False,1782202800000,1782213300000,"[{'amount': 0.0054, 'safe_price': 1652.88, 'ft_order_side': 'buy', 'order_filled_timestamp': 1782202800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.934477552}, {'amount': 0.0054, 'safe_price': 1656.19, 'ft_order_side': 'sell', 'order_filled_timestamp': 1782213300000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 8.952369425999999}]",0.0,1,risk_test
BNB/USDT,8.97568,8.97568,0.016,2026-06-25 11:10:00+00:00,2026-06-25 13:40:00+00:00,560.98,562.1,0.001,0.001,150,-5.484906907417515e-06,-4.928e-05,roi,369.13,-0.342,369.13,-0.342,558.62,568.58,False,,1.0,False,1782385800000,1782394800000,"[{'amount': 0.016, 'safe_price': 560.98, 'ft_order_side': 'buy', 'order_filled_timestamp': 1782385800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.98465568}, {'amount': 0.016, 'safe_price': 562.1, 'ft_order_side': 'sell', 'order_filled_timestamp': 1782394800000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 9.002593599999999}]",0.0,3,risk_test
SOL/USDT,8.96172,8.96172,0.138,2026-06-25 13:55:00+00:00,2026-06-25 14:30:00+00:00,64.94,66.96,0.001,0.001,35,0.029045484850843645,0.2605578,roi,42.74,-0.342,42.74,-0.342,64.04,67.24,False,,1.0,False,1782395700000,1782397800000,"[{'amount': 0.138, 'safe_price': 64.94, 'ft_order_side': 'buy', 'order_filled_timestamp': 1782395700000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.970681719999998}, {'amount': 0.138, 'safe_price': 66.96, 'ft_order_side': 'sell', 'order_filled_timestamp': 1782397800000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 9.249720479999999}]",0.0,3,risk_test
ADA/USDT,8.9794,8.9794,64.6,2026-06-25 14:00:00+00:00,2026-06-25 14:30:00+00:00,0.139,0.1433,0.001,0.001,30,0.028875441105656936,0.25954342,roi,0.0915,-0.342,0.0915,-0.342,0.139,0.1456,False,,1.0,False,1782396000000,1782397800000,"[{'amount': 64.6, 'safe_price': 0.139, 'ft_order_side': 'buy', 'order_filled_timestamp': 1782396000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.9883794}, {'amount': 64.6, 'safe_price': 0.1433, 'ft_order_side': 'sell', 'order_filled_timestamp': 1782397800000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 9.266437179999999}]",0.0,3,risk_test
LINK/USDT,8.94726,8.94726,1.26,2026-06-25 13:55:00+00:00,2026-06-25 15:55:00+00:00,7.101,7.222,0.001,0.001,120,0.015007805882330598,0.13441302,roi,4.673,-0.342,4.673,-0.342,7.01,7.305,False,,1.0,False,1782395700000,1782402900000,"[{'amount': 1.26, 'safe_price': 7.101, 'ft_order_side': 'buy', 'order_filled_timestamp': 1782395700000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.95620726}, {'amount': 1.26, 'safe_price': 7.222, 'ft_order_side': 'sell', 'order_filled_timestamp': 1782402900000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 9.10881972}]",0.0,3,risk_test
BTC/USDT,8.8211985,8.8211985,0.00015,2026-06-25 13:55:00+00:00,2026-06-25 16:05:00+00:00,58807.99,59809.61,0.001,0.001,130,0.015000007307175092,0.13245036,roi,38695.66,-0.342,38695.66,-0.342,58115.01,60485.51,False,,1.0,False,1782395700000,1782403500000,"[{'amount': 0.00015, 'safe_price': 58807.99, 'ft_order_side': 'buy', 'order_filled_timestamp': 1782395700000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.8300196985}, {'amount': 0.00015, 'safe_price': 59809.61, 'ft_order_side': 'sell', 'order_filled_timestamp': 1782403500000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 8.980412941499997}]",0.0,3,risk_test
ETH/USDT,8.882481,8.882481,0.0057,2026-06-25 13:55:00+00:00,2026-06-25 16:05:00+00:00,1558.33,1584.87,0.001,0.001,130,0.014999022397968704,0.13336176,roi,1025.39,-0.342,1025.39,-0.342,1532.9,1593.07,False,,1.0,False,1782395700000,1782403500000,"[{'amount': 0.0057, 'safe_price': 1558.33, 'ft_order_side': 'buy', 'order_filled_timestamp': 1782395700000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.891363480999999}, {'amount': 0.0057, 'safe_price': 1584.87, 'ft_order_side': 'sell', 'order_filled_timestamp': 1782403500000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 9.042792759}]",0.0,3,risk_test
XRP/USDT,8.90532,8.90532,8.7,2026-06-25 13:55:00+00:00,2026-06-25 16:05:00+00:00,1.0236,1.041,0.001,0.001,130,0.014966861977412973,0.13341798,roi,0.6736,-0.342,0.6736,-0.342,1.0122,1.0494,False,,1.0,False,1782395700000,1782403500000,"[{'amount': 8.7, 'safe_price': 1.0236, 'ft_order_side': 'buy', 'order_filled_timestamp': 1782395700000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.914225319999998}, {'amount': 8.7, 'safe_price': 1.041, 'ft_order_side': 'sell', 'order_filled_timestamp': 1782403500000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 9.065756699999998}]",0.0,3,risk_test
AVAX/USDT,8.95844,8.95844,1.48,2026-06-25 13:55:00+00:00,2026-06-25 16:05:00+00:00,6.053,6.156,0.001,0.001,130,0.014984354815843332,0.13437068,roi,3.983,-0.342,3.983,-0.342,5.954,6.232,False,,1.0,False,1782395700000,1782403500000,"[{'amount': 1.48, 'safe_price': 6.053, 'ft_order_side': 'buy', 'order_filled_timestamp': 1782395700000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.967398439999998}, {'amount': 1.48, 'safe_price': 6.156, 'ft_order_side': 'sell', 'order_filled_timestamp': 1782403500000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 9.11999088}]",0.0,3,risk_test
DOGE/USDT,8.96055,8.96055,123.0,2026-06-25 13:55:00+00:00,2026-06-25 16:10:00+00:00,0.07285,0.07409,0.001,0.001,135,0.01498926605309584,0.13444638,roi,0.04794,-0.342,0.04794,-0.342,0.07145,0.07461,False,,1.0,False,1782395700000,1782403800000,"[{'amount': 123.0, 'safe_price': 0.07285, 'ft_order_side': 'buy', 'order_filled_timestamp': 1782395700000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.969510549999999}, {'amount': 123.0, 'safe_price': 0.07409, 'ft_order_side': 'sell', 'order_filled_timestamp': 1782403800000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 9.12218307}]",0.0,3,risk_test
TRX/USDT,8.97384,8.97384,27.8,2026-06-25 14:00:00+00:00,2026-06-25 16:45:00+00:00,0.3228,0.3234,0.001,0.001,165,-0.0001429796968830426,-0.00128436,roi,0.2125,-0.342,0.2125,-0.342,0.3226,0.324,False,,1.0,False,1782396000000,1782405900000,"[{'amount': 27.8, 'safe_price': 0.3228, 'ft_order_side': 'buy', 'order_filled_timestamp': 1782396000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 8.982813839999999}, {'amount': 27.8, 'safe_price': 0.3234, 'ft_order_side': 'sell', 'order_filled_timestamp': 1782405900000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 8.99951052}]",0.0,3,risk_test
AVAX/USDT,9.05079,9.05079,1.41,2026-07-08 02:05:00+00:00,2026-07-08 05:15:00+00:00,6.419,6.432,0.001,0.001,190,2.3189149221241444e-05,0.00021009,roi,4.224,-0.342,4.224,-0.342,6.351,6.446,False,,1.0,False,1783476300000,1783487700000,"[{'amount': 1.41, 'safe_price': 6.419, 'ft_order_side': 'buy', 'order_filled_timestamp': 1783476300000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.059840789999999}, {'amount': 1.41, 'safe_price': 6.432, 'ft_order_side': 'sell', 'order_filled_timestamp': 1783487700000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 9.07818912}]",0.0,2,risk_test
DOGE/USDT,9.1078,9.1078,124.0,2026-07-11 23:35:00+00:00,2026-07-12 14:45:00+00:00,0.07345,0.0736,0.001,0.001,910,4.012325319336892e-05,0.0003658,roi,0.04834,-0.342,0.04834,-0.342,0.07228,0.07378,False,,1.0,False,1783812900000,1783867500000,"[{'amount': 124.0, 'safe_price': 0.07345, 'ft_order_side': 'buy', 'order_filled_timestamp': 1783812900000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.1169078}, {'amount': 124.0, 'safe_price': 0.0736, 'ft_order_side': 'sell', 'order_filled_timestamp': 1783867500000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 9.1355264}]",0.0,6,risk_test
AVAX/USDT,9.0528,9.0528,1.38,2026-07-11 23:45:00+00:00,2026-07-13 00:15:00+00:00,6.56,6.524,0.001,0.001,1470,-0.007474842230939792,-0.06773592,exit_signal,4.317,-0.342,4.317,-0.342,6.282,6.571,False,,1.0,False,1783813500000,1783901700000,"[{'amount': 1.38, 'safe_price': 6.56, 'ft_order_side': 'buy', 'order_filled_timestamp': 1783813500000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 9.061852799999999}, {'amount': 1.38, 'safe_price': 6.524, 'ft_order_side': 'sell', 'order_filled_timestamp': 1783901700000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 9.012123119999998}]",0.0,0,risk_test
